AE000041196,20200104,TMIN,149,,,S,
AE000041196,20200104,PRCP,0,D,,S,
AE000041196,20200104,TAVG,219,H,,S,
AEM00041194,20200104,TMIN,196,,,S,
AEM00041194,20200104,PRCP,0,,,S,
AEM00041194,20200104,TAVG,243,H,,S,
AEM00041217,20200104,TMIN,178,,,S,
AEM00041217,20200104,TAVG,243,H,,S,
AEM00041218,20200104,TMIN,170,,,S,
AEM00041218,20200104,TAVG,223,H,,S,
