AE000041196,20200107,TMIN,115,,,S,
AE000041196,20200107,PRCP,0,D,,S,
AE000041196,20200107,TAVG,181,H,,S,
AEM00041194,20200107,PRCP,0,,,S,
AEM00041194,20200107,TAVG,203,H,,S,
AEM00041217,20200107,TMIN,166,,,S,
AEM00041217,20200107,TAVG,203,H,,S,
AEM00041218,20200107,TMIN,111,,,S,
AEM00041218,20200107,TAVG,178,H,,S,
AFM00040938,20200107,PRCP,0,,,S,
