AE000041196,20200108,TMIN,103,,,S,
AE000041196,20200108,PRCP,0,D,,S,
AE000041196,20200108,TAVG,196,H,,S,
AEM00041194,20200108,PRCP,0,,,S,
AEM00041194,20200108,TAVG,218,H,,S,
AEM00041217,20200108,TMIN,139,,,S,
AEM00041217,20200108,TAVG,199,H,,S,
AEM00041218,20200108,TMIN,119,,,S,
AEM00041218,20200108,TAVG,191,H,,S,
AFM00040938,20200108,TAVG,21,H,,S,
