AE000041196,20200106,PRCP,5,D,,S,
AE000041196,20200106,TAVG,207,H,,S,
AEM00041194,20200106,PRCP,0,,,S,
AEM00041194,20200106,TAVG,217,H,,S,
AEM00041217,20200106,TAVG,212,H,,S,
AEM00041218,20200106,TAVG,185,H,,S,
AFM00040938,20200106,PRCP,109,,,S,
AFM00040938,20200106,TAVG,49,H,,S,
AFM00040948,20200106,TAVG,-24,H,,S,
AFM00040990,20200106,TMAX,74,,,S,
