AE000041196,20200111,TAVG,193,H,,S,
AEM00041194,20200111,TMAX,243,,,S,
AEM00041194,20200111,PRCP,419,,,S,
AEM00041194,20200111,TAVG,198,H,,S,
AEM00041217,20200111,TMAX,223,,,S,
AEM00041217,20200111,PRCP,450,B,,S,
AEM00041217,20200111,TAVG,195,H,,S,
AEM00041218,20200111,PRCP,1011,B,,S,
AEM00041218,20200111,TAVG,160,H,,S,
AFM00040938,20200111,PRCP,41,,,S,
