AE000041196,20200102,PRCP,0,D,,S,
AE000041196,20200102,TAVG,214,H,,S,
AEM00041194,20200102,TMIN,183,,,S,
AEM00041194,20200102,PRCP,0,,,S,
AEM00041194,20200102,TAVG,228,H,,S,
AEM00041217,20200102,TAVG,216,H,,S,
AEM00041218,20200102,TMIN,142,,,S,
AEM00041218,20200102,TAVG,214,H,,S,
AFM00040938,20200102,PRCP,36,,,S,
AFM00040938,20200102,TAVG,64,H,,S,
