AE000041196,20200109,TMIN,138,,,S,
AE000041196,20200109,PRCP,3,D,,S,
AE000041196,20200109,TAVG,206,H,,S,
AEM00041194,20200109,PRCP,0,,,S,
AEM00041194,20200109,TAVG,220,H,,S,
AEM00041217,20200109,TMIN,158,,,S,
AEM00041217,20200109,TAVG,209,H,,S,
AEM00041218,20200109,TMIN,151,,,S,
AEM00041218,20200109,TAVG,204,H,,S,
AFM00040938,20200109,TAVG,38,H,,S,
